15,17,8,18,3,14,0,5,2,10,9,12,4,16,11,7,13,6,1,7,7,5
15,17,8,18,3,0,2,9,5,4,13,12,1,14,11,10,7,6,16,6,5,8
15,17,8,18,3,0,14,1,10,11,13,9,12,6,5,7,16,4,2,6,5,8
15,17,8,18,3,9,4,10,14,0,1,5,13,6,12,11,16,2,7,10,5,4
15,17,8,18,3,14,10,4,9,2,13,6,11,7,1,5,12,16,0,10,5,4
15,17,8,18,3,14,0,11,6,4,2,7,5,10,13,12,9,16,1,7,5,7
15,17,8,18,3,14,0,12,6,7,1,11,10,13,4,9,16,2,5,7,5,7
15,17,8,18,3,0,14,4,9,7,2,5,12,6,16,11,1,10,13,6,5,8
15,17,8,18,3,14,0,1,4,9,13,16,5,7,12,6,2,10,11,7,5,7
15,17,8,18,3,14,10,4,9,2,5,1,16,13,7,6,11,12,0,10,5,4
15,17,8,18,3,14,0,4,1,10,6,16,2,12,13,5,7,9,11,7,5,7
15,17,8,18,3,0,14,1,7,9,11,12,2,13,16,4,5,10,6,6,5,8
15,17,8,18,3,14,0,9,10,2,16,4,6,7,12,1,11,5,13,7,5,7
15,17,8,18,3,0,14,10,11,1,13,7,9,5,12,2,4,16,6,6,5,8
15,17,8,18,3,14,0,10,11,4,7,1,9,2,5,6,16,13,12,7,5,7
15,17,8,18,3,0,14,10,13,16,1,7,4,12,2,11,6,5,9,6,5,8
15,17,8,18,3,0,14,10,2,5,12,4,7,1,13,9,16,6,11,6,5,8
15,17,8,18,3,0,14,9,12,1,10,11,6,13,16,4,7,2,5,6,6,7
15,17,8,18,14,10,13,11,6,12,1,16,5,2,7,0,3,4,9,11,4,4
15,17,8,18,3,14,0,4,11,2,13,6,7,5,12,10,16,9,1,7,5,7
15,17,8,18,14,0,3,11,1,16,12,10,6,4,13,9,2,7,5,6,6,7
15,17,8,18,3,14,10,4,9,2,1,16,11,6,13,12,0,7,5,10,5,4
15,17,8,18,3,14,10,4,9,2,6,5,13,12,1,7,0,16,11,10,5,4
15,17,8,18,14,0,3,7,2,9,5,4,11,10,12,6,13,16,1,6,6,7
15,17,8,18,3,14,0,6,5,2,13,4,12,7,9,16,11,10,1,7,5,7
15,17,8,18,3,14,0,5,1,11,7,16,12,9,4,2,6,13,10,7,5,7
15,17,8,18,14,0,3,13,10,2,11,6,12,9,5,7,16,4,1,6,6,7
8,17,15,18,14,0,3,16,6,10,1,7,13,11,9,5,2,4,12,6,6,7
15,17,8,18,3,14,0,11,1,9,5,6,4,10,7,2,13,16,12,7,5,7
15,17,8,18,3,14,1,11,16,9,2,12,10,13,5,0,7,4,6,7,5,7
15,17,8,18,3,14,10,9,7,2,4,1,12,5,16,6,0,13,11,10,5,4
15,17,8,18,3,14,0,6,16,4,2,9,7,13,12,5,10,11,1,7,5,7
15,17,8,18,14,0,3,5,1,4,7,9,13,12,11,2,10,16,6,6,6,7
15,17,8,18,3,14,0,6,1,7,13,16,10,12,5,9,2,11,4,7,5,7
15,17,8,18,14,0,3,4,5,11,2,10,16,13,9,6,12,7,1,6,6,7
15,17,8,18,14,0,3,4,2,5,7,6,11,10,9,13,12,16,1,6,6,7
15,17,8,18,14,9,2,3,0,4,7,16,11,12,1,13,10,6,5,7,3,9
15,17,8,18,14,9,2,3,0,5,7,1,4,10,13,16,11,6,12,7,3,9
15,17,8,18,14,9,2,3,0,11,16,1,10,13,6,5,4,7,12,7,3,9
15,17,8,18,14,1,12,0,10,13,6,5,9,4,2,11,7,3,16,6,6,7
15,17,8,18,14,0,3,4,9,1,7,10,13,16,12,11,5,6,2,6,6,7
15,17,8,18,14,0,3,9,4,2,12,7,6,11,13,16,10,1,5,6,6,7
15,17,8,18,14,0,3,2,11,5,6,13,7,9,16,1,12,10,4,6,6,7
15,17,8,18,14,11,13,16,9,2,5,12,7,1,10,0,4,3,6,10,5,4
15,17,8,18,14,0,3,2,9,4,7,6,13,1,10,12,5,11,16,6,6,7
15,17,8,18,14,11,13,10,9,2,0,3,5,7,16,12,6,1,4,10,5,4
15,17,8,18,14,0,3,16,9,4,1,10,13,6,11,5,12,7,2,6,6,7
15,17,8,18,14,0,3,4,2,12,13,7,6,16,10,11,5,9,1,6,6,7
15,17,8,18,14,1,12,3,0,4,16,9,7,13,11,2,10,5,6,6,6,7
15,17,8,18,14,0,3,13,10,9,2,5,7,11,12,16,1,4,6,6,6,7
15,17,8,18,14,0,3,1,5,16,7,9,6,11,10,12,13,2,4,6,6,7
17,15,8,18,14,11,13,16,10,0,1,12,5,9,6,3,4,2,7,10,5,4
15,17,8,18,14,0,3,10,1,13,12,9,6,4,5,11,2,7,16,6,6,7
15,17,8,18,14,0,3,11,5,2,16,13,4,6,9,7,12,10,1,6,6,7
15,17,18,14,10,13,16,11,12,1,6,3,2,9,5,0,7,8,4,10,5,4
15,17,8,18,14,0,3,13,12,16,2,10,9,5,4,6,7,1,11,6,6,7
15,17,8,18,14,11,13,16,9,2,7,6,4,0,10,3,5,1,12,10,5,4
